#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CEP290	RPGRIP1	9606.ENSP00000448012	9606.ENSP00000382895	0	0	0	0	0	0.095	0	0.948	0.951
CEP290	FAM161A	9606.ENSP00000448012	9606.ENSP00000385158	0	0	0	0	0.095	0.054	0	0.487	0.523
CEP290	CEP162	9606.ENSP00000448012	9606.ENSP00000385215	0	0	0	0	0.159	0.512	0	0.743	0.885
CEP290	TMEM67	9606.ENSP00000448012	9606.ENSP00000389998	0	0	0	0	0.102	0	0.720	0.990	0.997
CEP290	IFT27	9606.ENSP00000448012	9606.ENSP00000393541	0	0	0	0	0	0	0	0.572	0.572
CEP290	CC2D2A	9606.ENSP00000448012	9606.ENSP00000403465	0	0	0	0	0.136	0.292	0.720	0.982	0.996
CEP290	IFT74	9606.ENSP00000448012	9606.ENSP00000404122	0	0	0	0	0.402	0.079	0	0.443	0.666
CEP290	IFT140	9606.ENSP00000448012	9606.ENSP00000406012	0	0	0	0	0.089	0	0	0.708	0.723
CEP290	PDE6B	9606.ENSP00000448012	9606.ENSP00000420295	0	0	0	0	0.058	0	0	0.583	0.590
CEP290	SFTA3	9606.ENSP00000448012	9606.ENSP00000428331	0	0	0	0	0	0	0	0.433	0.433
CEP290	BBIP1	9606.ENSP00000448012	9606.ENSP00000433157	0	0	0	0	0.049	0	0	0.582	0.585
CEP290	BBS12	9606.ENSP00000448012	9606.ENSP00000438273	0	0	0	0	0.047	0	0	0.806	0.807
CEP290	NRL	9606.ENSP00000448012	9606.ENSP00000454062	0	0	0	0	0	0	0	0.462	0.462
CEP290	NR2E3	9606.ENSP00000448012	9606.ENSP00000482504	0	0	0	0	0	0.051	0	0.482	0.487
CEP290	IFT20	9606.ENSP00000448012	9606.ENSP00000464443	0	0	0	0	0.049	0.093	0	0.610	0.634
CEP290	TTC8	9606.ENSP00000448012	9606.ENSP00000482306	0	0	0	0	0.058	0.211	0	0.670	0.733
CEP290	RDH12	9606.ENSP00000448012	9606.ENSP00000449079	0	0	0	0	0	0.052	0	0.806	0.808
CEP290	RPGRIP1L	9606.ENSP00000448012	9606.ENSP00000493946	0	0	0	0	0.218	0	0	0.977	0.981
CEP290	RPGR	9606.ENSP00000448012	9606.ENSP00000495537	0	0	0	0	0.110	0.315	0	0.971	0.981
CERKL	IMPG2	9606.ENSP00000341159	9606.ENSP00000193391	0	0	0	0	0	0	0	0.787	0.787
CERKL	CRX	9606.ENSP00000341159	9606.ENSP00000221996	0	0	0	0	0	0	0	0.732	0.732
CERKL	TULP1	9606.ENSP00000341159	9606.ENSP00000229771	0	0	0	0	0.065	0	0	0.831	0.835
CERKL	GUCA1B	9606.ENSP00000341159	9606.ENSP00000230361	0	0	0	0	0	0.045	0	0.715	0.716
CERKL	PRPH2	9606.ENSP00000341159	9606.ENSP00000230381	0	0	0	0	0.062	0	0	0.763	0.768
CERKL	CNGB1	9606.ENSP00000341159	9606.ENSP00000251102	0	0	0	0	0.053	0	0	0.822	0.825
CERKL	GUCY2D	9606.ENSP00000341159	9606.ENSP00000254854	0	0	0	0	0.067	0	0	0.590	0.601
CERKL	PDE6A	9606.ENSP00000341159	9606.ENSP00000255266	0	0	0	0	0.067	0	0	0.821	0.825
CERKL	RPE65	9606.ENSP00000341159	9606.ENSP00000262340	0	0	0	0	0	0	0	0.774	0.774
CERKL	PITPNM3	9606.ENSP00000341159	9606.ENSP00000262483	0	0	0	0	0	0.082	0	0.398	0.424
CERKL	PRPF6	9606.ENSP00000341159	9606.ENSP00000266079	0	0	0	0	0	0	0	0.433	0.433
CERKL	RLBP1	9606.ENSP00000341159	9606.ENSP00000268125	0	0	0	0	0	0.071	0	0.640	0.651
CERKL	ROM1	9606.ENSP00000341159	9606.ENSP00000278833	0	0	0	0	0.057	0	0	0.701	0.706
CERKL	C8orf37	9606.ENSP00000341159	9606.ENSP00000286688	0	0	0	0	0	0	0	0.675	0.675
CERKL	NEUROD1	9606.ENSP00000341159	9606.ENSP00000295108	0	0	0	0	0.111	0	0	0.513	0.548
CERKL	MERTK	9606.ENSP00000341159	9606.ENSP00000295408	0	0	0	0	0	0.045	0	0.704	0.705
CERKL	RHO	9606.ENSP00000341159	9606.ENSP00000296271	0	0	0	0	0	0	0	0.508	0.508
CERKL	RP9	9606.ENSP00000341159	9606.ENSP00000297157	0	0	0	0	0	0	0	0.778	0.778
CERKL	CA4	9606.ENSP00000341159	9606.ENSP00000300900	0	0	0	0	0.052	0	0	0.640	0.644
CERKL	USH2A	9606.ENSP00000341159	9606.ENSP00000305941	0	0	0	0	0	0.054	0	0.673	0.678
CERKL	PRPF3	9606.ENSP00000341159	9606.ENSP00000315379	0	0	0	0	0.086	0	0	0.781	0.791
CERKL	CNGB3	9606.ENSP00000341159	9606.ENSP00000316605	0	0	0	0	0.053	0	0	0.513	0.519
CERKL	SNRNP200	9606.ENSP00000341159	9606.ENSP00000317123	0	0	0	0	0	0	0	0.710	0.710
CERKL	ZNF513	9606.ENSP00000341159	9606.ENSP00000318373	0	0	0	0	0	0.062	0	0.780	0.784
CERKL	PRPF31	9606.ENSP00000341159	9606.ENSP00000324122	0	0	0	0	0	0	0	0.792	0.792
CERKL	PDE6G	9606.ENSP00000341159	9606.ENSP00000328412	0	0	0	0	0	0	0	0.739	0.739
CERKL	CLRN1	9606.ENSP00000341159	9606.ENSP00000329158	0	0	0	0	0	0	0	0.583	0.583
CERKL	PCARE	9606.ENSP00000341159	9606.ENSP00000332809	0	0	0	0	0	0	0	0.805	0.805
CERKL	FSCN2	9606.ENSP00000341159	9606.ENSP00000334665	0	0	0	0	0	0	0	0.779	0.779
CERKL	LRAT	9606.ENSP00000341159	9606.ENSP00000337224	0	0	0	0	0	0	0	0.581	0.581
CERKL	SFTA3	9606.ENSP00000341159	9606.ENSP00000428331	0	0	0	0	0	0	0	0.447	0.447
CERKL	PDE6C	9606.ENSP00000341159	9606.ENSP00000360502	0	0	0	0	0.067	0	0	0.435	0.450
CERKL	CEP290	9606.ENSP00000341159	9606.ENSP00000448012	0	0	0	0	0	0.054	0	0.447	0.454
CERKL	RAX2	9606.ENSP00000341159	9606.ENSP00000450456	0	0	0	0	0	0	0	0.511	0.511
CERKL	RP1L1	9606.ENSP00000341159	9606.ENSP00000371923	0	0	0	0	0	0	0	0.522	0.522
CERKL	KCNV2	9606.ENSP00000341159	9606.ENSP00000371514	0	0	0	0	0.103	0	0	0.498	0.530
CERKL	RGR	9606.ENSP00000341159	9606.ENSP00000352427	0	0	0	0	0	0	0	0.574	0.574
CERKL	LCA5	9606.ENSP00000341159	9606.ENSP00000376686	0	0	0	0	0	0.069	0	0.606	0.618
CERKL	DHDDS	9606.ENSP00000341159	9606.ENSP00000353104	0	0	0	0	0	0	0	0.627	0.627
CERKL	RPGRIP1	9606.ENSP00000341159	9606.ENSP00000382895	0	0	0	0	0.098	0	0	0.624	0.646
CERKL	AIPL1	9606.ENSP00000341159	9606.ENSP00000370521	0	0	0	0	0	0	0	0.654	0.654
CERKL	PROM1	9606.ENSP00000341159	9606.ENSP00000426809	0	0	0	0	0	0	0	0.675	0.675
CERKL	NRL	9606.ENSP00000341159	9606.ENSP00000454062	0	0	0	0	0	0	0	0.683	0.683
CERKL	CDHR1	9606.ENSP00000341159	9606.ENSP00000485478	0	0	0	0	0	0	0	0.687	0.687
CERKL	TTC8	9606.ENSP00000341159	9606.ENSP00000482306	0	0	0	0	0	0	0	0.693	0.693
CERKL	SPATA7	9606.ENSP00000341159	9606.ENSP00000377176	0	0	0	0	0	0	0	0.696	0.696
CERKL	FAM161A	9606.ENSP00000341159	9606.ENSP00000385158	0.053	0	0	0	0	0	0	0.692	0.696
CERKL	BEST1	9606.ENSP00000341159	9606.ENSP00000399709	0	0	0	0	0	0	0	0.705	0.705
CERKL	IMPDH1	9606.ENSP00000341159	9606.ENSP00000345096	0	0	0	0	0	0	0	0.732	0.732
CERKL	PDE6B	9606.ENSP00000341159	9606.ENSP00000420295	0	0	0	0	0.067	0	0	0.726	0.733
CERKL	TOPORS	9606.ENSP00000341159	9606.ENSP00000353735	0	0	0	0	0	0	0	0.739	0.739
CERKL	KLHL7	9606.ENSP00000341159	9606.ENSP00000343273	0	0	0	0	0	0	0	0.741	0.741
CERKL	PRPF8	9606.ENSP00000341159	9606.ENSP00000460348	0	0	0	0	0	0	0	0.742	0.742
CERKL	SEMA4A	9606.ENSP00000341159	9606.ENSP00000357265	0	0	0	0	0	0	0	0.747	0.747
CERKL	IDH3B	9606.ENSP00000341159	9606.ENSP00000482773	0.045	0	0	0	0	0	0.120	0.726	0.749
CERKL	NR2E3	9606.ENSP00000341159	9606.ENSP00000482504	0	0	0	0	0.087	0.042	0	0.754	0.766
CERKL	RPGR	9606.ENSP00000341159	9606.ENSP00000495537	0	0	0	0	0	0	0	0.787	0.787
CERKL	CNGA1	9606.ENSP00000341159	9606.ENSP00000384264	0	0	0	0	0	0	0	0.800	0.800
CERKL	PRCD	9606.ENSP00000341159	9606.ENSP00000467661	0	0	0	0	0	0	0	0.800	0.800
CERKL	ABCA4	9606.ENSP00000341159	9606.ENSP00000359245	0	0	0	0	0.061	0	0	0.818	0.822
CERKL	RDH12	9606.ENSP00000341159	9606.ENSP00000449079	0	0	0	0	0.051	0	0	0.826	0.828
CERKL	EYS	9606.ENSP00000341159	9606.ENSP00000359655	0	0	0	0	0.046	0	0	0.856	0.857
CFAP20	ARL2BP	9606.ENSP00000262498	9606.ENSP00000219204	0	0	0	0	0.109	0.743	0	0.384	0.846
CFAP20	TBC1D32	9606.ENSP00000262498	9606.ENSP00000381270	0	0	0	0	0	0.764	0	0.528	0.883
CFAP410	PITPNM3	9606.ENSP00000381047	9606.ENSP00000262483	0	0	0	0	0	0	0	0.429	0.429
CFAP410	C8orf37	9606.ENSP00000381047	9606.ENSP00000286688	0	0	0	0	0	0	0	0.444	0.444
CFAP410	TTLL5	9606.ENSP00000381047	9606.ENSP00000298832	0	0	0	0	0.061	0	0	0.440	0.452
CFAP410	KCNV2	9606.ENSP00000381047	9606.ENSP00000371514	0	0	0	0	0	0	0	0.433	0.433
CFAP410	SPATA7	9606.ENSP00000381047	9606.ENSP00000377176	0	0	0	0	0	0.203	0	0.591	0.660
CFAP410	RPGRIP1	9606.ENSP00000381047	9606.ENSP00000382895	0	0	0	0	0	0	0	0.400	0.400
CFAP410	RAX2	9606.ENSP00000381047	9606.ENSP00000450456	0	0	0	0	0.055	0	0	0.402	0.411
CFAP410	CDHR1	9606.ENSP00000381047	9606.ENSP00000485478	0	0	0	0	0	0	0	0.416	0.416
CFAP410	WDR19	9606.ENSP00000381047	9606.ENSP00000382717	0	0	0	0	0.097	0	0	0.383	0.419
CHM	RPE65	9606.ENSP00000350386	9606.ENSP00000262340	0	0	0	0	0	0	0	0.544	0.544
CHM	CNGB3	9606.ENSP00000350386	9606.ENSP00000316605	0	0	0	0	0	0	0	0.412	0.412
CHM	ABCA4	9606.ENSP00000350386	9606.ENSP00000359245	0	0	0	0	0	0	0	0.403	0.403
CHM	RPGR	9606.ENSP00000350386	9606.ENSP00000495537	0	0	0	0	0.086	0	0	0.425	0.452
CHM	CEP290	9606.ENSP00000350386	9606.ENSP00000448012	0	0	0	0	0.095	0	0	0.580	0.603
CLN3	HGSNAT	9606.ENSP00000454229	9606.ENSP00000368965	0	0	0	0	0.060	0	0	0.435	0.446
CLRN1	IMPG2	9606.ENSP00000329158	9606.ENSP00000193391	0	0	0	0	0.100	0	0	0.541	0.569
CLRN1	CRX	9606.ENSP00000329158	9606.ENSP00000221996	0	0	0	0	0.083	0	0	0.373	0.400
CLRN1	TULP1	9606.ENSP00000329158	9606.ENSP00000229771	0	0	0	0	0.060	0	0	0.571	0.579
CLRN1	GUCA1B	9606.ENSP00000329158	9606.ENSP00000230361	0	0	0	0	0	0	0	0.446	0.446
CLRN1	CNGB1	9606.ENSP00000329158	9606.ENSP00000251102	0	0	0	0	0.056	0	0	0.507	0.514
CLRN1	PDE6A	9606.ENSP00000329158	9606.ENSP00000255266	0	0	0	0	0.060	0	0	0.527	0.536
CLRN1	RPE65	9606.ENSP00000329158	9606.ENSP00000262340	0	0	0	0	0.047	0	0	0.506	0.509
CLRN1	PRPF6	9606.ENSP00000329158	9606.ENSP00000266079	0	0	0	0	0	0	0	0.419	0.418
CLRN1	RLBP1	9606.ENSP00000329158	9606.ENSP00000268125	0	0	0	0	0.074	0	0	0.446	0.465
CLRN1	ROM1	9606.ENSP00000329158	9606.ENSP00000278833	0	0	0	0	0.044	0	0	0.447	0.448
CLRN1	C8orf37	9606.ENSP00000329158	9606.ENSP00000286688	0	0	0	0	0	0	0	0.545	0.545
CLRN1	RP9	9606.ENSP00000329158	9606.ENSP00000297157	0	0	0	0	0	0	0	0.448	0.448
CLRN1	USH2A	9606.ENSP00000329158	9606.ENSP00000305941	0	0	0	0	0.083	0	0	0.882	0.887
CLRN1	PRPF3	9606.ENSP00000329158	9606.ENSP00000315379	0	0	0	0	0	0	0	0.419	0.418
CLRN1	ZNF513	9606.ENSP00000329158	9606.ENSP00000318373	0	0	0	0	0	0	0	0.582	0.582
CLRN1	PRPF31	9606.ENSP00000329158	9606.ENSP00000324122	0	0	0	0	0	0	0	0.506	0.506
CLRN1	PDE6G	9606.ENSP00000329158	9606.ENSP00000328412	0	0	0	0	0	0	0	0.507	0.507
CLRN1	RP1L1	9606.ENSP00000329158	9606.ENSP00000371923	0	0	0	0	0.067	0	0	0.394	0.410
CLRN1	IMPDH1	9606.ENSP00000329158	9606.ENSP00000345096	0	0	0	0	0	0	0	0.419	0.418
CLRN1	LRAT	9606.ENSP00000329158	9606.ENSP00000337224	0	0	0	0	0.047	0	0	0.419	0.422
CLRN1	NRL	9606.ENSP00000329158	9606.ENSP00000454062	0	0	0	0	0	0	0	0.430	0.430
CLRN1	TOPORS	9606.ENSP00000329158	9606.ENSP00000353735	0	0	0	0	0	0	0	0.433	0.433
CLRN1	BEST1	9606.ENSP00000329158	9606.ENSP00000399709	0	0	0	0	0.055	0	0	0.430	0.438
CLRN1	IDH3B	9606.ENSP00000329158	9606.ENSP00000482773	0	0	0	0	0	0	0	0.446	0.446
CLRN1	PDE6B	9606.ENSP00000329158	9606.ENSP00000420295	0	0	0	0	0	0	0	0.447	0.447
CLRN1	NR2E3	9606.ENSP00000329158	9606.ENSP00000482504	0	0	0	0	0.049	0	0	0.448	0.452
CLRN1	RDH12	9606.ENSP00000329158	9606.ENSP00000449079	0	0	0	0	0.042	0	0	0.479	0.479
CLRN1	RPGR	9606.ENSP00000329158	9606.ENSP00000495537	0	0	0	0	0	0	0	0.480	0.480
CLRN1	SPATA7	9606.ENSP00000329158	9606.ENSP00000377176	0	0	0	0	0	0	0	0.506	0.506
CLRN1	ABCA4	9606.ENSP00000329158	9606.ENSP00000359245	0	0	0	0	0	0	0	0.507	0.507
CLRN1	PRCD	9606.ENSP00000329158	9606.ENSP00000467661	0	0	0	0	0	0	0	0.507	0.507
CLRN1	FSCN2	9606.ENSP00000329158	9606.ENSP00000334665	0	0	0	0	0	0	0	0.510	0.510
CLRN1	CNGA1	9606.ENSP00000329158	9606.ENSP00000384264	0	0	0	0	0.060	0	0	0.505	0.514
CLRN1	DHDDS	9606.ENSP00000329158	9606.ENSP00000353104	0	0	0	0	0	0	0	0.541	0.541
CLRN1	FAM161A	9606.ENSP00000329158	9606.ENSP00000385158	0	0	0	0	0	0	0	0.543	0.543
CLRN1	TTC8	9606.ENSP00000329158	9606.ENSP00000482306	0	0	0	0	0	0	0	0.570	0.570
CLRN1	CERKL	9606.ENSP00000329158	9606.ENSP00000341159	0	0	0	0	0	0	0	0.583	0.583
CLRN1	EYS	9606.ENSP00000329158	9606.ENSP00000359655	0	0	0	0	0.088	0	0	0.574	0.595
CLRN1	PCARE	9606.ENSP00000329158	9606.ENSP00000332809	0	0	0	0	0.082	0	0	0.595	0.612
CNGA1	GUCA1A	9606.ENSP00000384264	9606.ENSP00000053469	0	0	0	0	0.077	0	0.500	0.519	0.758
CNGA1	IMPG2	9606.ENSP00000384264	9606.ENSP00000193391	0	0	0	0	0	0	0	0.740	0.740
CNGA1	CRX	9606.ENSP00000384264	9606.ENSP00000221996	0	0	0	0	0.042	0	0	0.693	0.693
CNGA1	RCVRN	9606.ENSP00000384264	9606.ENSP00000226193	0	0	0	0	0.109	0	0	0.561	0.592
CNGA1	TULP1	9606.ENSP00000384264	9606.ENSP00000229771	0	0	0	0	0.063	0	0	0.774	0.779
CNGA1	GUCA1B	9606.ENSP00000384264	9606.ENSP00000230361	0	0	0	0	0.115	0	0.500	0.757	0.883
CNGA1	PRPH2	9606.ENSP00000384264	9606.ENSP00000230381	0	0	0	0	0.057	0	0	0.775	0.779
CNGA1	GNAT1	9606.ENSP00000384264	9606.ENSP00000232461	0	0	0	0	0.074	0	0.500	0.566	0.781
CNGA1	GNGT1	9606.ENSP00000384264	9606.ENSP00000248572	0	0	0	0	0.056	0	0	0.636	0.642
CNGA1	OPN1SW	9606.ENSP00000384264	9606.ENSP00000249389	0	0	0	0	0.067	0	0	0.410	0.426
CNGA1	CNGB1	9606.ENSP00000384264	9606.ENSP00000251102	0	0	0.092	0.750	0.086	0.926	0.900	0.985	0.999
CNGA1	GNAT2	9606.ENSP00000384264	9606.ENSP00000251337	0	0	0	0	0.074	0	0	0.549	0.565
CNGA1	GUCY2D	9606.ENSP00000384264	9606.ENSP00000254854	0	0	0	0	0.074	0.094	0	0.601	0.636
CNGA1	PDE6A	9606.ENSP00000384264	9606.ENSP00000255266	0	0	0	0	0.095	0.071	0.500	0.851	0.929
CNGA1	GUCA1C	9606.ENSP00000384264	9606.ENSP00000261047	0	0	0	0	0.060	0	0.500	0.403	0.695
CNGA1	SLC24A1	9606.ENSP00000384264	9606.ENSP00000261892	0	0	0	0	0.068	0.292	0	0.684	0.773
CNGA1	RPE65	9606.ENSP00000384264	9606.ENSP00000262340	0	0	0	0	0.046	0	0	0.726	0.727
CNGA1	GRK7	9606.ENSP00000384264	9606.ENSP00000264952	0	0	0	0	0.067	0	0	0.451	0.466
CNGA1	PDE6H	9606.ENSP00000384264	9606.ENSP00000266395	0	0	0	0	0.074	0	0	0.675	0.686
CNGA1	RLBP1	9606.ENSP00000384264	9606.ENSP00000268125	0	0	0	0	0.055	0	0	0.593	0.598
CNGA1	CNGA3	9606.ENSP00000384264	9606.ENSP00000272602	0	0	0.059	0.963	0	0.098	0.540	0.073	0.589
CNGA1	ROM1	9606.ENSP00000384264	9606.ENSP00000278833	0	0	0	0	0.103	0	0	0.768	0.783
CNGA1	C8orf37	9606.ENSP00000384264	9606.ENSP00000286688	0	0	0	0	0	0	0	0.446	0.446
CNGA1	MERTK	9606.ENSP00000384264	9606.ENSP00000295408	0	0	0	0	0	0	0	0.637	0.637
CNGA1	RHO	9606.ENSP00000384264	9606.ENSP00000296271	0	0	0	0	0.119	0	0	0.782	0.800
CNGA1	RP9	9606.ENSP00000384264	9606.ENSP00000297157	0	0	0	0	0	0	0	0.697	0.697
CNGA1	CA4	9606.ENSP00000384264	9606.ENSP00000300900	0	0	0	0	0	0	0	0.578	0.578
CNGA1	USH2A	9606.ENSP00000384264	9606.ENSP00000305941	0	0	0	0	0.042	0	0	0.571	0.571
CNGA1	ARR3	9606.ENSP00000384264	9606.ENSP00000311538	0	0	0	0	0.058	0	0	0.591	0.598
CNGA1	PRPF3	9606.ENSP00000384264	9606.ENSP00000315379	0	0	0	0	0	0	0	0.667	0.667
CNGA1	CNGB3	9606.ENSP00000384264	9606.ENSP00000316605	0	0	0.131	0.747	0.107	0.297	0.540	0.590	0.878
CNGA1	SNRNP200	9606.ENSP00000384264	9606.ENSP00000317123	0	0	0	0	0	0	0	0.655	0.655
CNGA1	ZNF513	9606.ENSP00000384264	9606.ENSP00000318373	0	0	0	0	0.047	0	0	0.707	0.708
CNGA1	PRPF31	9606.ENSP00000384264	9606.ENSP00000324122	0	0	0	0	0	0	0	0.706	0.706
CNGA1	CABP4	9606.ENSP00000384264	9606.ENSP00000324960	0	0	0	0	0.110	0	0	0.422	0.464
CNGA1	PDE6G	9606.ENSP00000384264	9606.ENSP00000328412	0	0	0	0	0.074	0	0.500	0.797	0.898
CNGA1	CLRN1	9606.ENSP00000384264	9606.ENSP00000329158	0	0	0	0	0.060	0	0	0.505	0.514
CNGA1	PCARE	9606.ENSP00000384264	9606.ENSP00000332809	0	0	0	0	0.109	0	0	0.774	0.790
CNGA1	RGS9BP	9606.ENSP00000384264	9606.ENSP00000334134	0	0	0	0	0.081	0	0	0.452	0.475
CNGA1	FSCN2	9606.ENSP00000384264	9606.ENSP00000334665	0	0	0	0	0	0	0	0.728	0.728
CNGA1	GRK1	9606.ENSP00000384264	9606.ENSP00000334876	0	0	0	0	0.060	0	0	0.512	0.522
CNGA1	LRAT	9606.ENSP00000384264	9606.ENSP00000337224	0	0	0	0	0.061	0	0	0.507	0.517
CNGA1	CERKL	9606.ENSP00000384264	9606.ENSP00000341159	0	0	0	0	0	0	0	0.800	0.800
CNGA1	KLHL7	9606.ENSP00000384264	9606.ENSP00000343273	0	0	0	0	0	0.058	0	0.628	0.634
CNGA1	IMPDH1	9606.ENSP00000384264	9606.ENSP00000345096	0	0	0	0	0	0	0	0.654	0.654
CNGA1	RGR	9606.ENSP00000384264	9606.ENSP00000352427	0	0	0	0	0.087	0	0	0.484	0.509
CNGA1	DHDDS	9606.ENSP00000384264	9606.ENSP00000353104	0	0	0	0	0	0	0	0.448	0.448
CNGA1	TOPORS	9606.ENSP00000384264	9606.ENSP00000353735	0	0	0	0	0	0	0	0.678	0.678
CNGA1	RD3	9606.ENSP00000384264	9606.ENSP00000355969	0	0	0	0	0	0.095	0	0.378	0.413
CNGA1	SEMA4A	9606.ENSP00000384264	9606.ENSP00000357265	0	0	0	0	0	0	0	0.593	0.593
CNGA1	ABCA4	9606.ENSP00000384264	9606.ENSP00000359245	0	0	0	0	0.105	0	0	0.725	0.743
CNGA1	EYS	9606.ENSP00000384264	9606.ENSP00000359655	0	0	0	0	0.042	0	0	0.791	0.791
CNGA1	PDE6C	9606.ENSP00000384264	9606.ENSP00000360502	0	0	0	0	0.073	0.071	0	0.683	0.703
CNGA1	GUCA1A-2	9606.ENSP00000384264	9606.ENSP00000362049	0	0	0	0	0.077	0	0	0.482	0.501
CNGA1	CACNA1F	9606.ENSP00000384264	9606.ENSP00000365441	0	0	0	0	0.059	0	0	0.409	0.420
CNGA1	AIPL1	9606.ENSP00000384264	9606.ENSP00000370521	0	0	0	0	0.060	0	0	0.512	0.521
CNGA1	KCNV2	9606.ENSP00000384264	9606.ENSP00000371514	0	0	0	0	0.120	0	0	0.471	0.514
CNGA1	RP1L1	9606.ENSP00000384264	9606.ENSP00000371923	0	0	0	0	0.125	0	0	0.348	0.405
CNGA1	SPATA7	9606.ENSP00000384264	9606.ENSP00000377176	0	0	0	0	0.042	0	0	0.447	0.447
CNGA1	RPGRIP1	9606.ENSP00000384264	9606.ENSP00000382895	0	0	0	0	0.086	0.063	0	0.448	0.485
CNGA1	SAG	9606.ENSP00000384264	9606.ENSP00000386444	0	0	0	0	0.086	0	0	0.406	0.434
CNGA1	CDHR1	9606.ENSP00000384264	9606.ENSP00000485478	0	0	0	0	0.059	0	0	0.442	0.453
CNGA1	FAM161A	9606.ENSP00000384264	9606.ENSP00000385158	0	0	0	0	0	0	0	0.505	0.505
CNGA1	PROM1	9606.ENSP00000384264	9606.ENSP00000426809	0	0	0	0	0.049	0	0	0.621	0.624
CNGA1	BEST1	9606.ENSP00000384264	9606.ENSP00000399709	0	0	0	0	0	0	0	0.628	0.628
CNGA1	TTC8	9606.ENSP00000384264	9606.ENSP00000482306	0	0	0	0	0	0	0	0.644	0.644
CNGA1	PRPF8	9606.ENSP00000384264	9606.ENSP00000460348	0	0	0	0	0	0	0	0.674	0.674
CNGA1	IDH3B	9606.ENSP00000384264	9606.ENSP00000482773	0	0	0	0	0	0	0	0.691	0.691
CNGA1	NRL	9606.ENSP00000384264	9606.ENSP00000454062	0	0	0	0	0.042	0	0	0.710	0.710
CNGA1	RPGR	9606.ENSP00000384264	9606.ENSP00000495537	0	0	0	0	0	0.158	0	0.693	0.730
CNGA1	NR2E3	9606.ENSP00000384264	9606.ENSP00000482504	0	0	0	0	0.066	0.045	0	0.733	0.741
CNGA1	RDH12	9606.ENSP00000384264	9606.ENSP00000449079	0	0	0	0	0.060	0	0	0.752	0.757
CNGA1	PRCD	9606.ENSP00000384264	9606.ENSP00000467661	0	0	0	0	0	0	0	0.774	0.774
CNGA1	PDE6B	9606.ENSP00000384264	9606.ENSP00000420295	0	0	0	0	0.105	0.071	0.500	0.854	0.931
CNGA3	GUCA1A	9606.ENSP00000272602	9606.ENSP00000053469	0	0	0	0	0.079	0	0	0.544	0.563
CNGA3	CRX	9606.ENSP00000272602	9606.ENSP00000221996	0	0	0	0	0.062	0	0	0.570	0.580
CNGA3	RCVRN	9606.ENSP00000272602	9606.ENSP00000226193	0	0	0	0	0.122	0	0	0.574	0.610
CNGA3	TULP1	9606.ENSP00000272602	9606.ENSP00000229771	0	0	0	0	0.058	0	0	0.399	0.410
CNGA3	GUCA1B	9606.ENSP00000272602	9606.ENSP00000230361	0	0	0	0	0.110	0	0	0.444	0.484
CNGA3	PRPH2	9606.ENSP00000272602	9606.ENSP00000230381	0	0	0	0	0.060	0	0	0.599	0.607
CNGA3	GNAT1	9606.ENSP00000272602	9606.ENSP00000232461	0	0	0	0	0.088	0	0	0.871	0.877
CNGA3	GNGT1	9606.ENSP00000272602	9606.ENSP00000248572	0	0	0	0	0.070	0	0	0.561	0.575
CNGA3	OPN1SW	9606.ENSP00000272602	9606.ENSP00000249389	0	0	0	0	0.069	0	0	0.468	0.484
CNGA3	CNGB1	9606.ENSP00000272602	9606.ENSP00000251102	0	0	0.090	0.781	0.097	0.297	0.540	0.475	0.835
CNGA3	GNAT2	9606.ENSP00000272602	9606.ENSP00000251337	0	0	0	0	0.074	0	0	0.981	0.982
CNGA3	GUCY2D	9606.ENSP00000272602	9606.ENSP00000254854	0	0	0	0	0.075	0.094	0	0.735	0.759
CNGA3	PDE6A	9606.ENSP00000272602	9606.ENSP00000255266	0	0	0	0	0.075	0.071	0	0.679	0.700
CNGA3	SLC24A1	9606.ENSP00000272602	9606.ENSP00000261892	0	0	0	0	0.068	0	0	0.592	0.603
CNGA3	RPE65	9606.ENSP00000272602	9606.ENSP00000262340	0	0	0	0	0.071	0	0	0.870	0.874
CNGA3	GRK7	9606.ENSP00000272602	9606.ENSP00000264952	0	0	0	0	0.062	0	0	0.543	0.553
CNGA3	PDE6H	9606.ENSP00000272602	9606.ENSP00000266395	0	0	0	0	0.081	0	0	0.826	0.833
CNGA3	RP1L1	9606.ENSP00000272602	9606.ENSP00000371923	0	0	0	0	0.094	0	0	0.371	0.405
CNGA3	TTLL5	9606.ENSP00000272602	9606.ENSP00000298832	0	0	0	0	0	0	0	0.417	0.416
CNGA3	EYS	9606.ENSP00000272602	9606.ENSP00000359655	0	0	0	0	0.042	0	0	0.453	0.454
CNGA3	RDH12	9606.ENSP00000272602	9606.ENSP00000449079	0	0	0	0	0.053	0	0	0.450	0.457
CNGA3	USH2A	9606.ENSP00000272602	9606.ENSP00000305941	0	0	0	0	0.063	0	0	0.445	0.457
CNGA3	CDHR1	9606.ENSP00000272602	9606.ENSP00000485478	0	0	0	0	0.055	0	0	0.461	0.470
CNGA3	NR2E3	9606.ENSP00000272602	9606.ENSP00000482504	0	0	0	0	0.071	0.045	0	0.450	0.470
